text,label,second label
🚀♥️🌍+🌍♥️🚀  👈♥️🇹🇷"Bu kadar zarif olup, bu kadar güçlü hissettiren biri… Türkiye'nin Lady Gaga'sı sensin, başka açıklaması yok."))❤️,0
irem hanım çok iyi dans ediyorsunuz fakat her dansınızda dişlerinizi sıkıyorsunuz bu da ifadenizi sertleştiriyor şarkıyla çok örtüşmüyor bazen, 4
Çok güzel ❤️, 0
😍😍😍, 0
🔥🔥🔥, 2
❤️❤️❤️, 0
🔥🙌🔥 yanıyom, 2
Her sabah dükkanı açarken kameralara yansıyan görüntüm olsa gerek bu, 3
Ya bu bizimkiler niye oynayamiyo olmuyo işte oynama, 3
Hayatımda bu kadar kötü dans görmedim, 3
Napıyo la bu değişik, 3
İki memem var diye kendini prenses zannediyor aq, 1
Ne gerek var öyle malca hareketlere zaten milletin odak noktası belli, 1
Cehennem bunlar sayesinde dolacak, 1
bu hatuna ne oldu lan hasss cok iyi., 2
She got me all banana 🍌, 2
Abla üst bedenini giymeyi unutmuşsun gız kış geldi üşürsün anam 😂❤️,3
Sarı saçlı zebra gerçek değil,4
Abla napıyon aq, 1
😂😂😂, 0
Delirdi, 1
23 Nisan kutlaması gibi😂, 3
Kıvrak değilsin,4
Onca silikon botokstan sonra ne bu bele 19 Mayıs genci dansı.,1,3
😍😍😍❤️❤️❤️❤️🔥🔥🔥🔥🔥
Türkiye sizin gibiler bozuyor,1
Bazıları dans etmesin 🙌 en azından profluk gereken danslardq 🙌, 3
Niye takarsın fazlalıkları, oldu olacak göster ne var neyok, zaten göstereceğin birşey kalmadı geride, 1
abla o kadar haklısınki😂, 0
Hala sadece sesi güzel., 4
Dansa bak🤦‍♀️, 3
Bu ne😂, 3
İrem lütfen kötü yorumları dikkate al, 3
Deli amk, 1
Harikasın 🔥🔥🔥🔥❤️❤️❤️❤️, 0
Bunlardan sanatçı olmaz gerçek sanatçı bunun yaptını yapmaz,1
Dans mı ettınız şimdi 🤔,3
19 Mayıs hareketleri yapmışlar yine😂😂, 3
Yanacan cehennemde İrem abla, 2
Son yıllarda Türkiye'deki sanatçılar kadar çıplak görmedim, 2
Denize girecekken konsere çağırmışlar, 2
Ayin yapıyor gibi, 3
SAHNEDE TELE TABISLER VAR, 3
Berbat, 1
Erkek guzeli, 1
Sanatci 😂😂 misinizmi, 3
Koç ya bu kadın koccc, 3
Bunlarda edebli sanatçı yazıklar olsun sizin sanatcılığıňıza yarı çıplak, 1
Bilerek göğüssüz kız koymuş benimkiler ön planda dursun diye 😂, 3
Bizimkiler biraz latinlerden dans ogrensin bnce ya yabanci klip izledigimde bunlarin dansi na gulesim glior;), 3
🤣🤣🤣🤣 hiç mi geliştirmedin kendini ya, 4
Erkek şarkıcılar da baksırıyla çıksınlar, 4
Idare edelim daha ufak öğrenci.😂, 3
Bu KARI NE İŞ YAPAR VASFI NEDİR SANAT DEDİĞİN SADECE TÜRKİYE DE Mİ GEÇERLİ, 3
Buda sanatçı  dimi, 3
Deli saçmalığı 🤣 bir insan kendine neden böyle zülm eder hiç anlamış degilim. İzlerken ben utandım, 1
Bayan kıyafetini giymeyi unutmuş sütyenle.çıkmış.sahmeye hiç hoş bir durum deyil, 2
kızzz biraz gülll,4
Evrimi yarım kalmış ne kadın ne erkek., 1
Dans olmadı 😮😮, 0
Bu ne şimdi 😂😂😂 abd sokakların da 5 yaşında çocuklar yapıyor, 3
Bir daha Dans yapmazsan konserine gelirim belki, 3
Gunumuzun kadın esırlerı 😂😂😂, 1
Bugunde bir turke denk gelmedik😂 , 3
Dişil enerjisi olmayan kadına neler yaptiriyorlar😂, 3 , 1
Bu ne şimdi içerik mi ürettin sen 😒 , 3
Bunlar hangi kabileden anlayamadim, 3
Bu ne dansı 😂, 0
İticilikte bir numara 🤮🤮🤮🤮🤮, 1
Korktu gelmedi galibaa😂😂😂
Bu ünlülerde para var ama boş çünkü  giyinmeyi bilmiyorlar, 4
Napıyo bu karııı, 3
Bunları görünce doğunun kızlarına hayran kaliyorum, 1
Yapamıyor biz nerde yabancılar gibi mümkün değil 😢😂, 1
Playbackk + gereksiz hareketler, 3
Napiyo lan bu, 3
Yabancilarin dansina Bak bizimkilerin dansina Bak birde havalar 1500 😂😂😂😂😂, 3
Hastayım su karıya dobra kari, 2
Bu kadının aurası harika hiçbir şeyden anlamasa bile kendini hayran bıraktıracak potansiyel fazlasıyla var, 0
Delo, 1
Bööğğ🤮, 1
Bu kadın tek kelimeyle muhtesem harikasin abe😂😂😂, 0
👏👏👏👏👏👏👏👏, 0
Sahnenin kraliçesi,4
Sürekli eliyle üçgen çiziyor,4
Boş müzik yapan biri daha,1
Bence başardı👏👏, 0
Allah'ım akıl nerde ya, 3
Wow ❤️,0
Sanatsal bir şey vardı da biz mi görmedik., 3
benimle çıkar mısın, 2
Tanga da olsaydı mük, 2
Hakikaten çok boş bir gösteri, 0
Ter kokusu var video da jjsjsjs❤️, 3
Bu ne biçim hereketler ediyor? Güya dans ediyor oz aleminde?, 3
Seni toprak kabul edecekmi 🔥🔥 cehennem odunu seni, 1
Ne kadar yer yandı 😂, 2
Ilkokul dansi bile bundan daha profesyonel gerci bu kariya da bu yakisir miro heryerde krio😂altin suyana batir bundan bisey olmaz, 1
🤮, 1
Dans etmeseydin iyiydi😂, 3
HELAL OLSUN SU KADINA TAKTIR EDIYOM BU FISTIGI, 0
Komikmiş☺️☺️, 3
Olm kadın fena lan 🔥🔥🔥, 2
Allah akıl versın, 1
Ülkede herşey ne kadar basit oldu, 3
Sende sanatçı oldun ya 👏👏, 3
Hangi ülke robotu, 3
Ben eskileri sanatçı derim şimdi iç çamaşırlarıyla sahneye çıkıyorlar Bir de sanat yaptıklarını iddia ediyorlar edep yahu et görmekten bıktık, 3
Kıyafet giymeyi unutmuş 😮, 2
belgesel de ki afrika Zulu kabilesi erkek isteme ritüeli... renkler kifayetsizdir!!, 2
İlkokul seviyesi ront gösterisi, çok vasat, yapamıyorsan dansetme çok itici, 3
3 harfilermi çarpmış bunu saçma sapan hareketler 😂😂, 3
Lise müsameresi gibi, 3
Yanındakiler İrem dericiden daha güzel amq, 4
Ne sönmez ateşmiş, 2
Yaşlılık şarkı söylemeye engel değildir .dedi, 3
Devlete bazı konularda kızıyorum hayvanat bahçelerinin girişlerini paralı yaptı insanlar Maymun gösterisi izlemek için çok zorluklar çekiyor 😂😂😂😂😂, 1
Dans mı etti ?, 3
🥵🤢🤢🤢🤮🤮🤮, 1
Dansçıların elbisesi sanatçının elbisesinden daha iyi olmasına ne demeli 😂, 4
Bir kadında  olması  gereken  herşey  sende  yok.,1
❤️😍, 0
Motorrrr motorrr, 4
Tırtttt, 1
darbukayı boşa çalmış yazık, 3
Soyunun soyunun gün gelecek pişman olacaksınız, 3
Çarpıliyorlar mi noluyo, 3
GEL ULAN GEL😮👏👏🔥🔥, 2
Abla gözünü sevem bırak bu işi sahne sana göre değil👎, 1
Kendi çapnda oynadm sanıyor yazık😂, 3
Yerrrrim seni kadin 🔥 maşallah ,2
Hiç estetik durmuyosun., 4
Kıyamet alameti amk, 1
Hahahaha bu kadar kötü dans edeni görmedim çok komik 😂😂😂, 3
Yere o kadar sert vurmaya  gerek  yok  eski sevgili mi geldi aklına 🔥😍😂, 2
😂😂😂😂😂😂, 3
Gayet güzel dans ediyor kadın. Bu hasetinizin sebebini sahip olamayacağınız hayatları hazmedememek olsa gerek 👊🏻,0
Maskaralik, 3
Videoyu sessiz ve hissiz izledim tesekkürler, 3 
Seni seviyoruz ama dans felaket el kol hareketiyle dans olmuyorki, 3
cidden aşk yaşamka istediğim hatun bu benim ya, 3
İrem Apla sen dans etme aq, 3
Noruyo la  bu 😂😂😂😂😂😂 bu ne lannn mkkk, 3
Allh askına napıosun, 1
Ben bu karayı seviyorum 😍, 0
Yakında Herkes Çıplak Gezer Valla İnananamıyorum Bu kadar açılmalarına, 3
🥺♥️🫂, 0
"Yap" dediler diye de yapılmaz ki bu hareketler!!!😂, 3
❤️❤️❤️, 0
Hayatım da böyle komik bir şey görmedim, 3
🔥, 1
Muhteşem, 0
😂karaya vuran balık gibi çırpınıyor 😂, 3
Harika ve ötesi, 0
Südyen den başka güzel bir detay yok ortada, 3
M A L,1
Tan sagturk Sene sonu gosterisi, 3
Cinlenmiş bunlar yazık para için neler yapıyorlar Allah kurtarsın, 3
İrem sen dans etme😂, 3
😂😂😂😂😂, 3
Aq dans adı altında garolip hareketler, 3
Ondokuz Mayıs hareketleri gibi, 3
those are some serious dance moves 😂😂😂😂😂, 3
Buda kendini jenifa lopez zannediyo. 4 , 3
İlkokul  musabakasi  herhalde, 3
😂😂😂, 3
😍😍😍, 0
😁😁😅😂, 3
En gereksiz ünlü olmuş olabilir,1
Efsaneeeeeeee, 0
Hiç utanma yok, 3
Erken mi olmuş 23 Nisan provaları, 3
Ülkenın en gereksiz sanatcısı, 1
Bunları dinlemeye gidende kabahat, 1
🤮🤮🤮🤮, 1
Boring music 🤣, 3
Allahanizi seversen deli deli hareketler yapma, 1
Sirkte maymun oynatıyorlar sanki😃😀, 1
Bir daha dekolteli ve bikini giyme sen. Rica ediyorum, 2
Bugün 23 nisan neşe doluyor insan, 3
Dans hiç oturmamış dansçılar da amatör gibi  dans ediyor..., 3
rezillik, 1
👏👏👏👏, 0
merhaba lefkoşadan Bayram ben ekleyin kızlar tanışalım, 3
İrem hanım sizleri tesisimizde ağırlamak onur duyariz@iremderici, 3
İrem derici  bu kadın degildiye , ben mi yanlışım.  Yoksa estetik  doktorumu  çok iyi😂, 3
Herzamanki gibi yine supersin 👏👏👏, 0
👏👏👏, 0
Malesef Dans herkeze yakismaz😅, 3
Savaşçı,cesur, iddialı tavırlar 👍👏👏., 0
Abla sen söyle boşver yanindakiler oynasın yorma kendini🤣🤣🤣🤣, 3
😂😂😂, 3
Seni görünce sevgili Ciguli bin ne kadar büyük sanatçı olduğunu bir kez daha iyi anlıyorum, 3
seni seviyorum sanatçı❤️❤️, 0
Uyuşturucu bağımlısına bakarmısın mkq 😂, 1
Anla kendini iyice deli ettin sen ya, 1
Ulan zenginsin hala hayal kuruyorsun, 3
İrem yk?, 0
Kim bu, 0
Belediye kurslarında mı öğrendin abla dansı, 3
😂😂 ne komik hareketler hiç estetik değil, 3
Bir yerlere benzetmeye çalışmışsın kıyafeti ama beceremiyo, 4
Bu olmamış, 1
😅😅😅, 0
Bahoooo, 3
Şu hareketlere bak şu hareketlere eee ne oldu şimdi ???, 3
Harikasın irem abla seni çok seviyorum😍, 0
Şarkısı olmasaydı ne olacağını herkes biliyor 😁, 3
Sen dans etme sadece şarkı söyle 👏😂, 3
Silah zoruyla mı yaptırdılar bu nu, 3
🔥🔥🔥, 0
Kadın kaslı seviyor bide akılda yokk ,,,😁, 3 , 1
,😁😁, 0
İrem Derici sende oldunyaa helal, 1
Simge Hadise Ece Seçkin Enis Bunların sahnesi gibi guzel sahne izlemedim ...Tavsiye ediyorum..İrem Derici ye Aşırı argo konusmalarindan dolayı sevemedim hiç.. zaten bu videodada sahneyi begenmedim, 3
Super, 0
Yanındaki siyahlı iyimis, 0
Nerden öğrendin bunu, 3
Bi gulsene)), 0
Sağdaki qizin gozelliyi, 4
Bu kadın kendinin dans ettiğinin zannediyor acaba, 3
Dansçıların refleksler iyiymiş, 0
Ppppppffffeeeee ne şow 😂😂, 3
Aynı Shakira 😂😂😂, 3
Oklovamı yuttun teyze😅, 3
Şeytanın insana bürünmüş hali, 0
Tipe bak, 1
Afrika daki yerel dans 😁😁😂😂😂👏, 3
Kudurmuşlar bunlar🔥, 1
Güzel, 0
🔥, 0
Red Bull içmiş kanatlanmaya çalışıyor, 3
👏👏, 0
😂, 0
Oturan boğanın dansıbu şimdi hatırladım, 3
Gençlerden hoşlanıp yaşlı lavukla takılan irem gibi irem o kadar param var şunun gibi kafada bir karı bulamadim😂, 3
🔥🔥DÜSMAN KAFANIZA BOMBALAR YAGDIRIRKEN,,,BÖYLE CIPLAK KARSILARINA CIKARSINIZ🔥🔥YANAYiMi🔥🔥, 2 , 3
Citlembik gibi dans ediyorsunuz, 3
😂😂, 0
Tahminim 2 yada 3 sene sonra elbise diye birşey kalmayacak bayanlar sokakta bikiniyle geçecek durum onu gösteriyor meydanlar çıplak kaynıyor anne kapalı yanındaki kixi tayt giymiş herşey meydanda taytı giymesende olurdu, 4
O eller kollar ne öyle sanki kafa ile bağlantı kesilmiş, 4
Piksel Turkcell, 0
Bodrumdan selam, 0
Ayıp yahu ayıp birde genç kizlariniza üstü ciplakmi örnek olacaksiniz ... , 4
Abla niye deli deli hareketler yapıyon, 3
Bir insana dans etmek bu kadarmı yakışmaz 🤭, 3
Çok ıyı dans ediyor, 0
Bensiz hiçbir zaman Mutlu Olmayacaksın, 3
İrem senin derini yerim bn☺️☺️☺️☺️, 2
Yav hehe, 0
23 Nisanda yapıyorduk bunları mk, 0
Hareketlere bakya 🤣🤣🤣🤣, 3
Hiç yakismiyo dans, 4
Erkek gibi 😁😁, 3
Allahtan komşunun interneti, 0
O nasıl bi dans senin koreografi hocanı, 3
ALLAH isla eylesin sizi gençlerimize kotu örnek oluyorlar, 1
🔥❤️👏, 0
Ne kadar berbat, 1
Evrime en büyük örnek amk, 0
Güya da bişe, 3
Olacaksa böyle bi hatun olacak hem sevgili hem kanka arada asker arkadasi harbi kiz😂👏, 0 ,3
Kadinnnnnnn🔥🔥💣, 0
Örtunmek değerli olan şeyi korumaktir, 4
🏊🇦🇱, 0
Bunlar hangi hayvanat bahçesinden kactl acaba 😂😂😂😂😂😂😂, 3
Bu ne kılık ya bir normal gömlek bulmadınmə giymeye neden böyle açıyorsunuz kəndinizi hiç güzel görükmüyo hiç, 4
Boş boş işler, 1
😍🔥
Seni görünce sevgili Ciguli bin ne kadar büyük sanatçı olduğunu bir kez daha iyi anliyorum, 3
seni seviyorum sanatçı❤️❤️, 0
Uyustrucu bagimlisina bakarmisin mkq 😂 ucuyor, 1
Anla kendini iyice deli ettin sen ya, 1
Ulan zenginsin hala hayal kuruyorsun, 3
Kim bu, 0
Belediye kurslarında mı öğrendin abla dansı, 3
Gel ulan gel nedir yaa😂😂, 3
Bu olmamış, 1
Bahoooo, 3
Su hareketlere bak su hareketlere  eee ne oldu simdi ???, 3
ilkokul müsameresi, 3
😂😂ne komik hareketler hiç estetik değil, 3
Biryer lere benzetme ye caĺış mıs tan sı kiytiğı kıyafeti ama becere miyo, 4
Verdiğin paraya değmiş😁, 3
Buda yaslanmiycam sanıyor 😁, 3
İremin yerine utananlar fav, 3
Cennet mahalesi sultan senden güzel oynuyodu ak, 3
Hayrında plaj partisine gitmemeli tayfa ne yorum yapmış ya vallahı zor bu ünlülerin işi, 3
Hadiseye ozenmis hissi verdi bana ..., 3
Ablam yakında çıplak çıkacak onun hazırlığı bu, 3
Çok kötü berbat 🤢 🤮, 1
Oofff🔥❤️, 2
Oh ateşşş🔥😍, 2
Bunlardan sanatçı olmaz, 3
Abi sütyenle sahneye çıkmak saygısızlık olmalı ya,0
Dans. Değil.  Fuuuuuş.  Yeri.  Sanki,2
Avrupa'daki şarkıcılar böyle çıplak konser vermezler canınız cehenneme seyredenlerde,1
Bu şarkı yaz ayında böyleyse kışın nasıl olur Allah bilir ,3
Uzun zamandır apaçi dansı hasreti çekiyoduk 👏, 3
İlk okul çocukları da yapıyor hem daha iyisini, 3
Tıpkı Biyons maşallah 👏, 0
Yapiyosun bu sporu, 0
Sudyenin ipleri kopsada alem reLlik horeydi, 2
Ne dans etti ama traj, 3
Bu kadinin neyini bu kdar abartiyolar.petek dincoz guzelligyle 10 basar buna👏👏,4
Bu hareketler çoğu kızda çok seksi dururken sende neden durmuyor acaba 🤔, 2
O ne öyle o nasıl bir daş sitili yoğun görmediklerini goruyoruz,2
Bu ne biçim dans sanki zorla dans ediyor🤣🤣🤣, 3
Ne kadar güzel oynadin kazık yutmuş gibi hiç esneklik yok biraz narin olun 😏, 4
Bu teyze ne yaptığını sanıyor şimdi.😪😪😪😪Oynarken sen hiç aynaya baktın mı ?, 1
Hareketlere bak puhaaa, 3
Oynama hiç yakiṣmamiṣ, Robot surati var hepsinde..., 4
BEN VARIM YAVRUM, 2
Bı kadına dans bu kadarmi yakışmazzz yaaa🤮🤮🤮, 3
Ses olmayınca..., 3
Karete hocası gibisin ablam 🤣🤣🤣i 4
Bende bu travesti mi lan diyecektim vallaaa, 4
İrem Allah için zayıfla, 4
Birde oynaya bilse, 3
Zaten 1 bu kadın 2 İsmail YK dans edıyor 😂harikasın beee, 3
Dansa bak,19 Mayıs hareketleri😂, 3
Onu bunu geçtim kız çok güzel ve gereksiz linçlemeyle etkileşim vermişsiniz, 0
Harbi bence de cok guzel bu tarz, 0
Her şeyle kusursuzsun aşkoo❤️, 0
fizigi cok ıyı, 0
Gucci/ yarın gel başla yeğen, 3
Gerçeğinden çok daha iyi tebrik ederim, 0
Sen istediğin yere geç kimsenin umurunda olmaz, 3
Abla harikaasin💝🎀, 0
😂😂😂bu kıza yazık ama ya ajans falan yazıl ne biliyim yap bırseyler bu ne böyle bir pazardan giyinıp paylaşıyorsun ha bıre, 1
bayat balık gibi bakıyo, 1
Bir kadinin yanlizca kocasına acilabilecegi çıplaklığı milyonlara açmak ne gurur verici değil mi? ve yüzlercesi boyle, 2
"Güzel değil a.k iş yerinde bunla tşk geçiyorlardır, .", 1
senedir keşfedilmeyi çalışıyorsun noldu bi bok çıkmadı demi😂, 1
linç yorumlarini sabitlemis bide kraliçe, 0
"Erkekler niye bu kadar kudurmuş? Ve kadınların,kızların giyim tarzı sizi gram ilgilendirmez.Buna karışmak sizin ne haddinize?", 3
Pantolon yurt dışı vintage arkadaşlar link yok ❤️, 0
bi kadinin crop giymesiyle onu objelestiren ciplak oldugunu soyleyen insanlarin ölmesi gerekiyor, 2
Göt görmekten sıkıldık, 4
yakışmış, 0
Yüksek belde bile lombur lombur yağları görüyoruz bide o pantolonları dusurseler Allah korusun, 4
👏👏😍, 0
Iyisin guzelsin de 0 alsan daha iyi olur., 0
Aynı fikirdeyim ❤️❤️❤️❤️, 0
😍❤️, 0
😍, 0
Igrenc, 1
"Bacak boyumuz kısa diye . Anlamazsın sen , sıska", 4
Herkes zayıf değil abla nasıl giyelim, 0
Denyo, 1
yuh amk fexi guzel, 1
Şu kızı bı kez podyuma çıkarın hevesini alsın, 3
Cok yakismis ❤️, 0
Leğen kemiği gerçekten legen😂, 4
Bi marka beni görsün diyen karı değil mi bu., 3
Adamlar haklı bazen müstahak, 1
Şey iskelete benzion abla şakam yok, 4
Ayy en beğendiğim vücut tipi 🔥, 0
umarım istediğin yerlere gelirsin 🙏🏻, 0
Gucci sevdan bitti mi bacim ?, 3
Sen nasıl bir char sın mk, 1
kısrak, 1
Kiymetlimissss, 0
Senin bu halini görünce geçmiş olabiliriz, 4
Sitarbaksta berkecanın bmw anahtarını gören tc kızı temsili 😀, 3
Gul yabani, 3
bu güzellik karşısında bi ayetel kürsü okumak isittoru💖💖💖, 0
Leğen kemiği gerçekmiş 🙄🥴, 4
Korku filimlerinde bas rölü alirsin harbi, 3
O sırada benim göbek merhabalar abla diyo uhcnincnininc, 4
"Müthiş bir belin var, zaten fizik harika. Seni her gördüğümde yabancı mankenlere benzetiyorum. Mesela bı Gucci, yada Chanel seni kesfetse... İnşallah olur yaa🙌🙌", 0
İskeletor, 4
Düdük bel can yakıyor, 4
Abla fizik nerde 😂, 4
Abla fiziğin güzel, 0
🔥🔥, 0
Sana çok yakışmış 🫠, 0
Yüksek bel daha iyi, 0
Göbekliyiz ondan, 4
Yav git utanda öyle gel, 3
Abla tumbagim var giyrmem, 4
Yoğurt kasesi gibi, 4
Göbek gruba giriş yaptı👋😅😃, 4
Yanların aşırı geniş sandığın gibi hoş durmuyor, 4
Abla donun düsüyor, 4
Mükemmel, 0
Faw otistiğim, 1
kadinlar obezleşince yaglarini gizlemek icin toparlayaci tayta ve bel ustube gecti, 4
Pakette kalan son uzun Parliamentin yaptığı dans, 3
Igrencccccccc, 1
Bu nasıl fenotip la, 3
Ablam fizik şakamı çok iyii❤️, 0
Gucci ya 🔥, 0
Bu ne mk ya, 1
Fiziğine acayip yakışıyor çok güzelsin aşkımm, 0
Mağazalarda maket model olur ya yüzü olmayan aynı onlara benzediğini düşünüyorum, 3
Napiyon aq, 0
Çıplaklığı normalleştirmeyin, 2
çok güzelsinnn, 0
Abla altın var üstün yok, 4
sen napıyon, 3
Bu ne len, 3
Çok ucuz bir insansın, 1
Mahallenin delisi gibi tip, 3
Sen orada kal mümkünse, 1
Ama öyle böyle değil gerçekten hiç mi özellik olmaz. 😂, 3
Güzel ve farkında, 0
Gayette güzel 💃🏻, 0
Çok güzelsin 🫶🏻🫶🏻, 0
Gucci kızı, 0
Iyiki gecmisiz😢, 0
Prim vermeyin şuna MK yazmayin, 1
Göbek deliği göze hoş gelmiyor ya, 4
Pantulun duscek, 0
Birgün hayalini kurduğun dünyayı yaşarsın umarım, 0
Cihhhh olmamış biraz daha soyunmalisin sanat için soyunmalisin, 4
Abla herkes senin gibi çalı değil kiii, 4
ıy, 3
Cook basit duruyorsun, 1
🔥🔥🔥🔥🔥 hakkını verelim mi, 0
yemin ederim dream body, 0
Model gibisiniz, 0
Abla çok guzelsin, 0
Ulan bu ne amk, 1
cringe, 3
Birisi bu kadına mal gibi göründüğünü söylesin, 1
Muazzam bir fizik 🔥😍, 0
Kürdan, 4
Gucci merakı seni tukettı 😂, 3
Birazcık kısa (şüpheli), 4
Iyi diyil, 3
Bu abla yaptığı kombinleri dışarda giyiyor mu acaba 🤔 kdmdkd, 3
Bu kadar çok giyinip giyinmemiş görüntüsü verebilmek de ayrı bir marifet 😂, 3
Temudan gelen mika 🌚, 3
Abla sen kombin yapma ya, 3
🤢🤢🤢🤢, 3
İğrenç oldu, 3
Berbat olmuşsun normal giyinmen daha cok yakişiyor, 3
Şorttan çok don giymiş benziyorsun 😂, 3
🤢🤮, 3
Bu rukusluk şaka mı, 1
o sort degil ki kilot, 3
Birazcık mi kısa benim gözlerimmi kör acaba insan onu evin içinde giymeye utanır, 3
Şort dediği şey kilot, 3
"Yoksa benmi bir şey anlatmıyorum , nereye çıkacaksınız öyle elbiseyle", 0
Abla arkanı niye donmedin tüm video maf oldu, 3
Iy o ne öyle, 4
Çok farklı ve güzel bir tarzın var ya ben beğeniyorum seni, 0
Bu sefer beğenmedim 🥲, 0
Bok gibi oldu, 1
"çok rüküş ya ,S", 1
Ilgi çeksin diye mi böyle, 3
Travestiler bu tarzı beğendi, 2
Ayakkabılar fırıncı küreği, 3
Şortmu belli değil böyle dışarı nasıl çıkıyosun ya🤔, 3
🤮🤮🤢🤢, 3
Olmadi sanki ha, 0
😢😢😢, 3
Gerçekten bu kadar rezalet diyemiyorum vallahi bak gerçekten rezalet bile az kelime yani ablacığım lütfen bak fiziğin çok güzel uzun boylusun daha güzel kombinler çıkarabilirsin bunlar ne göz var nizam var gerçekten bak kusacağım zevkini yokken zevk diye bir şey yok zevkin z si yok yani yoksun abla gerçekten çok çirkin kusacağım yani yemin ederim 😢, 3
Lise dediği geçen sene, 3
Dalga geçiyor 😂, 3
Berbat🙈, 3
Şort biraz kısa olduğu için dediği yerde bıraktım, 3
msp karakterim, 3
deli dana gibi oldun aynı, 3
Ablacığım sen iyi misin???, 3
İğrenç oldu, 3
Şort birazcık kısa oldu için ( biraz cık ) ( şüpheli ), 3
Evet şeka😂, 3
Birde kendi kendini övüyor 😂😂😂😂, 3
Sen kombin yapma abla, 3
Bütünlook, 3
File çoraptan daha da soğudum btw, 3
Her çok güzel değilmi soruna hep hayır cevabı verdim 😂, 3
Lavuğun evine gitmeme kombini, 3
Atlara binen jokey gibi oldun, 3
abla sorunun mu var, 3
pakette kalan son slender blue, 3
utanç verici, 1
Muthis, 0
Uzaylı ya benzedin knk, 3
Rüküşlük abidesi, 3
😍🙌, 0
Ayakkabı alaatinin sihirli lambası, 3
Abla yine mi, 3
Abla altınını giymeyi unutmusun., 3
Yunus Apollo vers. 🙄, 3
Yeşilçamda step aerobik yapanlara benzemiş :), 3
O şort değil boxer, 3
Şoktayım, 0
Paris modasina uymak isteyip cingene olmak ah kalbim, 2
Abla seni seviyorum da bune, 3
B kadın neden bu kadar çirkin giyiniyor, 1
Fizik güzel olunca ne giysen yakışıyor bende hindi gibi durur ama çok tarz oldun, 0
Şort kısa oldu diyip şort hariç her şeye müdahale etti 😂😂😂, 3
Deli var yakalayın, 3
Akşam böyle karşıma çıktığını hayal ettim de tüylerim diken diken oldu. Bu arkadaşı tarsızlıktan içeri atmalılar kesinlikle, 3
Ben bişey demoyorum…allah seni bildiği gibi yapsin, 1
yarrama benzedin aminq NAZQKAİDİJWKWİSHW, 1
Bu videoyu görmez olaydım, 3
Berbat ötesi berbat, 1
Knk malmısın?, 1
Hem model hem stilistigi>>, 0
😂 saçma birisin, 1
🤮🤮🤮, 1
Just dance gidecekken instaya düşmüş, 3
Ben bayıldımmmmm, 0
Bu arkadaşa biri giyinmeyi öğretsin 😅😅, 3
Aşko gerçekten böyle dışarı çıktın mı, 3
Çok cirkin kombin yapıyorsun, 1
File çorap umarım hayatına bir daha tekrar girmez, 3
Re za lettttt, 1
🤢, 1
ben çok güzel kombin yaparım diyen kızın max göz zevki, 3
😢🤮, 1
Iyyy, 1
Küçük yeğenime açık olmasın diye giydirdiğimi kombin 😣, 3
Mikanın hareketlerini yapıyo acaba erkek kardeşimi😂, 3
💀, 0
Sokakta görsem aşık olup peşine düşerim aşkım, 2
İnanılmazmı görünüyor, 0
Saçını kesmişş, 0
Bence bu kombin efsane, 0
But kadar guzel durucani tahmin etmemistim cokk guzel yaa bin kere masallah, 2
Böyle dışarı çıktığına bizi inandırırsan... giymedi bu saçmasapan şeyleri….((((, 3
Bu arada o şort değil bacı bildiğin kilot, 2
Tam bir podyum kombini nesini begenmediniz, 0
Müp giyinen abla, 3
Evt inanılmaz, 0
Efsane olduuuu❤️❤️❤️, 0
Tamam belli ki farklı tarzınla... biraz daha iyi kombin yapabilirsin., 0
Ata bin direkt 😂😂, 3
Benim rüyalarımın saçmalık seviyesi 😂, 3
Yüzün fiziğin çok güzel de... kombinlerin, 0
bence o siyah kilotlu corapla bi etek giyebilirdin..., 0
Gerçekten giyindiğini yani güzel giyindiğini mi sanıyor, 3
Bu ev mikanın eski evi değil mi bana mı öyle geldi 😂, 0
İğrenc ya, 1
✨Ben çorap kadınıyım sen seversin sevmezsin bilmem✨, 0
Bu tiple Mikaraun’nun estetikten önceki haline benziyorsun, 3
Şakamısın abla, 3
Ayakkabılarının kelebekleri uçmuş sanırım 🥲, 3
🤢🤢🤢🤢🤮🤮🤮🤮🤮, 1
Content çalanı gördüm de..., 0
Bütünlük (heceli ve şüpheli ), 0
İç çamaşırıyla da sokağa çıkmayın ama artık yani 😂😂😂, 2
Degil, 0
Abla külotla dışarı nasıl cıktın, 2
Abla kombin yapmasan daha şıksın aslında, 3
Çoğu kombinlerinde bizi trollediğini düşünüyorum, 3
slenderman, 1
Uzağa gidince de anlamadık ki, 0
AŞIRI GÜZEL OLDU, 0
felaket buna bax, 3
Pişik olucaksın, 3
Tozluk altına topuklu ayakkabı🤮, 1
Ay töbe estf, 3
Moralim bozuktu... seni gördüm daha çok sinirlerim bozuldu., 3
Mika, 0
Corbaya baharat eklicem derken tuzu boca etmiş, 3
msp kombiniiimm😻, 0
Ayy, 0
Üstü mekke altı tekke 🤣🤣, 3
Kolları kafası ve bacakları farklı renk olan roblox karakterim, 3
Şort birazcık kısa??, 0
Gucci ‘nin yeni modası, 0
Yakisana yakiyorr, 0
😂😂😂, 0
Evet ben de inanamadım şu an inanılmaz, 0
Bence sen kombin yapmayı bırakmalısın hepimizin iyiliği için 🙌, 3
